Name,AgeinMonths,Video,Time,PercentWalk,LocomotorStatus,DistanceCategory
C,12,C_12_1,00:06:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:06:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:07:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:07:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:08:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:08:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:10:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:10:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:11:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:11:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:12:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:12:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:13:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:13:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:14:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:14:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:15:30,59.7826087,walker,0-0.5
C,12,C_12_1,00:16:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:16:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:17:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:17:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:18:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:18:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:19:00,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:19:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:20:00,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:20:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:21:00,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:21:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:22:00,59.7826087,walker,0-0.5
C,12,C_12_1,00:22:30,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:23:00,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:23:30,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:24:00,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:24:30,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:25:00,59.7826087,walker,0.5-1.0
C,12,C_12_1,00:25:30,59.7826087,walker,1.0-1.5
C,12,C_12_1,00:26:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:00:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:00:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:01:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:01:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:02:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:02:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:03:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:03:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:04:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:04:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:05:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:05:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:06:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:06:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:07:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:07:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:08:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:09:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:09:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:10:00,59.7826087,walker,0-0.5
C,12,C_12_2,00:10:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:11:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:11:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:12:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:12:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:13:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:13:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:14:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:14:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:15:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:15:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:16:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:16:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:17:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:17:30,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:18:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:18:30,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:20:00,59.7826087,walker,1.0-1.5
C,12,C_12_2,00:20:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:21:00,59.7826087,walker,0.5-1.0
C,12,C_12_2,00:21:30,59.7826087,walker,0-0.5
C,12,C_12_2,00:25:30,59.7826087,walker,1.5-
C,12,C_12_2,00:26:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:00:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:00:30,59.7826087,walker,1.5-
C,12,C_12_3,00:01:00,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:01:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:02:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:03:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:03:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:04:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:04:30,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:05:00,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:05:30,59.7826087,walker,1.5-
C,12,C_12_3,00:06:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:06:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:07:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:07:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:08:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:08:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:09:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:09:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:10:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:10:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:11:00,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:11:30,59.7826087,walker,1.5-
C,12,C_12_3,00:12:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:12:30,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:13:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:13:30,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:14:00,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:14:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:15:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:15:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:16:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:16:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:17:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:17:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:18:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:18:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:19:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:19:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:20:00,59.7826087,walker,0-0.5
C,12,C_12_3,00:20:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:21:00,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:21:30,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:22:00,59.7826087,walker,0.5-1.0
C,12,C_12_3,00:22:30,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:23:00,59.7826087,walker,1.5-
C,12,C_12_3,00:23:30,59.7826087,walker,1.5-
C,12,C_12_3,00:24:00,59.7826087,walker,1.5-
C,12,C_12_3,00:24:30,59.7826087,walker,0-0.5
C,12,C_12_3,00:25:00,59.7826087,walker,1.5-
C,12,C_12_3,00:25:30,59.7826087,walker,1.0-1.5
C,12,C_12_3,00:26:00,59.7826087,walker,1.5-
C,12,C_12_4,00:00:00,59.7826087,walker,1.5-
C,12,C_12_4,00:00:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:01:00,59.7826087,walker,1.5-
C,12,C_12_4,00:01:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:02:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:02:30,59.7826087,walker,1.5-
C,12,C_12_4,00:03:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:03:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:04:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:04:30,59.7826087,walker,1.5-
C,12,C_12_4,00:05:00,59.7826087,walker,1.5-
C,12,C_12_4,00:05:30,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:06:00,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:06:30,59.7826087,walker,1.5-
C,12,C_12_4,00:07:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:07:30,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:08:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:08:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:09:30,59.7826087,walker,1.5-
C,12,C_12_4,00:10:00,59.7826087,walker,1.5-
C,12,C_12_4,00:10:30,59.7826087,walker,1.5-
C,12,C_12_4,00:11:00,59.7826087,walker,0-0.5
C,12,C_12_4,00:11:30,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:12:00,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:12:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:13:00,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:13:30,59.7826087,walker,0-0.5
C,12,C_12_4,00:14:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:14:30,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:15:00,59.7826087,walker,0.5-1.0
C,12,C_12_4,00:15:30,59.7826087,walker,1.0-1.5
C,12,C_12_4,00:16:00,59.7826087,walker,0-0.5
C,12,C_12_4,00:16:30,59.7826087,walker,1.5-
C,12,C_12_4,00:17:00,59.7826087,walker,1.0-1.5
C,12.5,C_12.5_1,00:00:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:01:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:01:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:02:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:02:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:03:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:03:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:04:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:04:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:05:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:05:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:06:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:06:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:07:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:07:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:08:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:08:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:09:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:09:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:10:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:10:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:11:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:11:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:12:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:12:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:13:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:13:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:14:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:14:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:15:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:15:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:16:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:16:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:17:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:17:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:18:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:18:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_1,00:19:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:19:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:20:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:20:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:21:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:21:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:22:00,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:22:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:23:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_1,00:23:30,86.53846154,walker,1.5-
C,12.5,C_12.5_1,00:24:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:25:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:25:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_1,00:26:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:00:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:00:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:01:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:01:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:02:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:02:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:03:00,86.53846154,walker,1.5-
C,12.5,C_12.5_2,00:03:30,86.53846154,walker,1.5-
C,12.5,C_12.5_2,00:04:00,86.53846154,walker,1.5-
C,12.5,C_12.5_2,00:04:30,86.53846154,walker,1.5-
C,12.5,C_12.5_2,00:05:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:05:30,86.53846154,walker,1.5-
C,12.5,C_12.5_2,00:06:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:06:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:07:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:07:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:08:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:08:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:09:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:09:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:10:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:10:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:11:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:11:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:12:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:12:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:13:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:13:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:14:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:14:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:15:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:15:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:16:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:16:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:17:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:17:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:18:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:18:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:19:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:22:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_2,00:24:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:24:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:25:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_2,00:25:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_2,00:26:00,86.53846154,walker,1.5-
C,12.5,C_12.5_3,00:00:00,86.53846154,walker,1.5-
C,12.5,C_12.5_3,00:00:30,86.53846154,walker,1.5-
C,12.5,C_12.5_3,00:01:00,86.53846154,walker,1.5-
C,12.5,C_12.5_3,00:01:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:02:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:02:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:03:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:04:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:04:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:05:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:05:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:06:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:06:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:07:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:07:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:08:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:08:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:09:00,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:09:30,86.53846154,walker,1.0-1.5
C,12.5,C_12.5_3,00:10:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:10:30,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:11:00,86.53846154,walker,0.5-1.0
C,12.5,C_12.5_3,00:11:30,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:12:00,86.53846154,walker,0-0.5
C,12.5,C_12.5_3,00:12:30,86.53846154,walker,0-0.5
C,13,C_13_1,00:00:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:00:30,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:01:00,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:01:30,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:02:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:02:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:03:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:03:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:04:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:04:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:05:00,90.38461538,walker,1.5-
C,13,C_13_1,00:05:30,90.38461538,walker,1.5-
C,13,C_13_1,00:06:00,90.38461538,walker,1.5-
C,13,C_13_1,00:06:30,90.38461538,walker,1.5-
C,13,C_13_1,00:07:00,90.38461538,walker,1.5-
C,13,C_13_1,00:07:30,90.38461538,walker,1.5-
C,13,C_13_1,00:08:00,90.38461538,walker,1.0-1.5
C,13,C_13_1,00:08:30,90.38461538,walker,1.5-
C,13,C_13_1,00:20:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:20:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:21:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:21:30,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:22:00,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:23:00,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:23:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:24:00,90.38461538,walker,0-0.5
C,13,C_13_1,00:24:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:25:00,90.38461538,walker,0.5-1.0
C,13,C_13_1,00:25:30,90.38461538,walker,0-0.5
C,13,C_13_1,00:26:00,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:00:00,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:00:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:01:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:01:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:02:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:02:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:03:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:03:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:04:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:04:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:05:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:05:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:06:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:06:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:07:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:07:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:08:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:08:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:09:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:09:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:10:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:10:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:11:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:11:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:12:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:12:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:13:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:13:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:14:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:14:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:15:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:15:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:16:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:16:30,90.38461538,walker,0-0.5
C,13,C_13_2,00:17:00,90.38461538,walker,0-0.5
C,13,C_13_2,00:17:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:18:00,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:18:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:19:00,90.38461538,walker,1.0-1.5
C,13,C_13_2,00:19:30,90.38461538,walker,1.0-1.5
C,13,C_13_2,00:23:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:24:00,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:25:00,90.38461538,walker,1.0-1.5
C,13,C_13_2,00:25:30,90.38461538,walker,0.5-1.0
C,13,C_13_2,00:26:00,90.38461538,walker,1.0-1.5
C,13,C_13_3,00:00:00,90.38461538,walker,1.5-
C,13,C_13_3,00:00:30,90.38461538,walker,0-0.5
C,13,C_13_3,00:01:00,90.38461538,walker,0-0.5
C,13,C_13_3,00:01:30,90.38461538,walker,1.0-1.5
C,13,C_13_3,00:02:00,90.38461538,walker,0-0.5
C,13,C_13_3,00:02:30,90.38461538,walker,0-0.5
C,13,C_13_3,00:03:00,90.38461538,walker,0-0.5
C,13,C_13_3,00:03:30,90.38461538,walker,0-0.5
C,13,C_13_3,00:04:00,90.38461538,walker,0-0.5
C,13,C_13_3,00:04:30,90.38461538,walker,0-0.5
C,13,C_13_3,00:13:00,90.38461538,walker,0-0.5
C,13,C_13_3,00:13:30,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:14:00,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:14:30,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:15:00,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:15:30,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:16:00,90.38461538,walker,1.5-
C,13,C_13_3,00:16:30,90.38461538,walker,1.5-
C,13,C_13_3,00:17:00,90.38461538,walker,1.5-
C,13,C_13_3,00:17:30,90.38461538,walker,1.5-
C,13,C_13_3,00:18:00,90.38461538,walker,1.5-
C,13,C_13_3,00:18:30,90.38461538,walker,1.5-
C,13,C_13_3,00:19:00,90.38461538,walker,1.5-
C,13,C_13_3,00:19:30,90.38461538,walker,1.5-
C,13,C_13_3,00:20:00,90.38461538,walker,1.5-
C,13,C_13_3,00:20:30,90.38461538,walker,1.5-
C,13,C_13_3,00:21:00,90.38461538,walker,1.5-
C,13,C_13_3,00:21:30,90.38461538,walker,1.5-
C,13,C_13_3,00:22:00,90.38461538,walker,1.5-
C,13,C_13_3,00:22:30,90.38461538,walker,1.5-
C,13,C_13_3,00:23:00,90.38461538,walker,1.5-
C,13,C_13_3,00:23:30,90.38461538,walker,1.5-
C,13,C_13_3,00:24:00,90.38461538,walker,1.5-
C,13,C_13_3,00:24:30,90.38461538,walker,0.5-1.0
C,13,C_13_3,00:25:00,90.38461538,walker,1.5-
C,13,C_13_3,00:25:30,90.38461538,walker,1.0-1.5
C,13,C_13_3,00:26:00,90.38461538,walker,1.0-1.5
C,13,C_13_4,00:00:00,90.38461538,walker,1.0-1.5
C,13,C_13_4,00:00:30,90.38461538,walker,1.0-1.5
C,13,C_13_4,00:01:00,90.38461538,walker,0-0.5
C,13,C_13_4,00:01:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:02:00,90.38461538,walker,1.0-1.5
C,13,C_13_4,00:02:30,90.38461538,walker,0-0.5
C,13,C_13_4,00:03:00,90.38461538,walker,1.5-
C,13,C_13_4,00:03:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:04:00,90.38461538,walker,0-0.5
C,13,C_13_4,00:04:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:05:00,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:05:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:06:00,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:06:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:07:00,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:07:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:08:00,90.38461538,walker,1.0-1.5
C,13,C_13_4,00:08:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:09:00,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:09:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:10:30,90.38461538,walker,0.5-1.0
C,13,C_13_4,00:11:00,90.38461538,walker,0-0.5
C,13,C_13_4,00:11:30,90.38461538,walker,0-0.5
