Name,AgeinMonths,Observation,Video,SessionID,BoutID,Initiator,floor,infant,Distance,PercentWalk
A,12.5,A_12.5,A_12.5_2,33,42,infant,0,0,0.537987838,0
A,12.5,A_12.5,A_12.5_2,33,43,infant,0,0,0.599362587,0
A,12.5,A_12.5,A_12.5_2,33,44,parent,0,1,0.80235818,0
A,12.5,A_12.5,A_12.5_2,33,45,parent,0,1,0.838497437,0
A,12.5,A_12.5,A_12.5_2,33,46,infant,0,0,0.372260849,0
A,12.5,A_12.5,A_12.5_2,33,48,parent,0,1,0.543357283,0
A,12.5,A_12.5,A_12.5_2,33,49,infant,0,1,0.332878612,0
A,12.5,A_12.5,A_12.5_2,33,50,parent,0,1,0.432135928,0
A,12.5,A_12.5,A_12.5_2,33,51,infant,0,1,0.498297158,0
A,12.5,A_12.5,A_12.5_2,34,52,infant,0,1,0.358835825,0
A,12.5,A_12.5,A_12.5_2,34,54,infant,0,0,0.7714395,0
A,12.5,A_12.5,A_12.5_2,35,56,infant,0,1,0.324801947,0
A,12.5,A_12.5,A_12.5_2,37,63,parent,0,0,0.691390417,0
A,12.5,A_12.5,A_12.5_2,37,64,parent,0,0,0.822603062,0
A,13,A_13,A_13_1,1,2,parent,0,0,0.229355896,0
A,13,A_13,A_13_1,1,3,parent,0,0,0.167161627,0
A,13,A_13,A_13_1,2,4,infant,0,1,0.231745224,0
A,13,A_13,A_13_1,2,5,parent,0,1,0.315468086,0
A,13,A_13,A_13_1,2,7,infant,0,1,0.260257062,0
A,13,A_13,A_13_1,3,8,parent,0,0,0.273291181,0
A,13,A_13,A_13_1,4,9,parent,0,1,0.404102448,0
A,13,A_13,A_13_1,4,11,infant,0,2,0.286747385,0
A,13,A_13,A_13_1,4,12,infant,0,2,0.310381333,0
A,13,A_13,A_13_1,5,14,infant,0,2,0.285561938,0
A,13,A_13,A_13_1,6,15,parent,0,2,0.574069271,0
A,13,A_13,A_13_1,7,16,parent,2,1,0.3101926,0
A,13,A_13,A_13_1,8,17,infant,0,1,0.238211309,0
A,13,A_13,A_13_1,8,20,infant,0,0,0.313785987,0
A,13,A_13,A_13_1,9,22,parent,1,0,0.586304253,0
A,13,A_13,A_13_1,9,24,infant,1,0,0.63363891,0
A,13,A_13,A_13_1,9,25,infant,1,0,0.393960607,0
A,13,A_13,A_13_1,9,26,parent,1,0,0.688203685,0
A,13,A_13,A_13_1,9,27,parent,1,0,0.549798649,0
A,13,A_13,A_13_1,9,28,parent,1,0,0.370222068,0
A,13,A_13,A_13_1,9,29,parent,1,0,0.496968255,0
A,13,A_13,A_13_1,9,30,parent,1,0,0.576752917,0
A,13,A_13,A_13_1,9,31,infant,1,0,0.656073983,0
A,13,A_13,A_13_1,10,32,parent,0,1,0.50370021,0
A,13,A_13,A_13_1,10,33,parent,0,1,0.214728444,0
A,13,A_13,A_13_1,10,34,infant,2,1,0.496985921,0
A,13,A_13,A_13_1,10,35,parent,2,2,0.460443966,0
A,13,A_13,A_13_1,10,36,parent,0,2,0.804856409,0
A,13,A_13,A_13_1,11,37,parent,2,2,0.427417201,0
A,13,A_13,A_13_1,11,38,parent,2,2,0.396083784,0
A,13,A_13,A_13_1,12,39,parent,2,2,0.443319933,0
A,13,A_13,A_13_1,12,40,parent,0,2,0.484484986,0
A,13,A_13,A_13_1,13,43,infant,0,1,0.535162946,0
A,13,A_13,A_13_1,13,44,parent,0,2,0.533270539,0
A,13,A_13,A_13_1,13,45,parent,0,1,0.142241253,0
A,13,A_13,A_13_1,14,46,parent,0,2,0.379634489,0
A,13,A_13,A_13_1,15,47,parent,0,2,0.219204567,0
A,13,A_13,A_13_1,15,49,parent,0,2,0.425117415,0
A,13,A_13,A_13_1,15,50,parent,0,2,0.307560426,0
A,13,A_13,A_13_1,15,52,parent,0,1,0.564098469,0
A,13,A_13,A_13_1,15,54,parent,0,2,0.76906281,0
A,13,A_13,A_13_1,17,56,parent,0,2,0.319445334,0
A,13,A_13,A_13_1,18,57,parent,0,2,0.710476797,0
A,13,A_13,A_13_1,18,59,parent,0,2,0.487312045,0
A,13,A_13,A_13_1,19,61,parent,0,2,0.204538131,0
A,13,A_13,A_13_1,19,63,infant,0,2,0.341678261,0
A,13,A_13,A_13_1,20,64,parent,5,2,0.798038242,0
A,13,A_13,A_13_1,20,65,parent,0,2,0.403392034,0
A,13,A_13,A_13_1,20,66,infant,0,2,0.274223254,0
A,13,A_13,A_13_1,21,67,parent,0,1,0.698586365,0
A,13,A_13,A_13_1,22,68,parent,0,2,0.613009122,0
A,13,A_13,A_13_1,23,69,parent,0,2,0.389269903,0
A,13,A_13,A_13_1,23,70,parent,0,2,0.282579518,0
A,13,A_13,A_13_1,23,71,parent,0,2,0.242370382,0
A,13,A_13,A_13_2,24,1,infant,0,1,0.357333448,0
A,13,A_13,A_13_2,24,2,parent,0,1,0.605053199,0
A,13,A_13,A_13_2,24,3,parent,0,1,0.407027958,0
A,13,A_13,A_13_2,25,4,parent,0,2,0.344775462,0
A,13,A_13,A_13_2,25,5,parent,0,1,0.3398607,0
A,13,A_13,A_13_2,25,6,parent,0,1,0.351352249,0
A,13,A_13,A_13_2,26,10,parent,0,2,0.620043364,0
A,13,A_13,A_13_2,26,11,parent,0,1,0.447761295,0
A,13,A_13,A_13_2,28,14,parent,0,2,0.348952937,0
A,13,A_13,A_13_2,28,15,parent,0,1,0.266242191,0
A,13,A_13,A_13_2,28,16,parent,0,1,0.298296156,0
A,13,A_13,A_13_2,30,18,parent,0,1,0.287884457,0
A,13,A_13,A_13_2,30,19,parent,0,1,0.363274163,0
A,13,A_13,A_13_2,30,20,parent,0,1,0.452522959,0
A,13,A_13,A_13_2,30,22,parent,0,2,0.26466336,0
A,13,A_13,A_13_2,30,24,parent,0,2,0.369046273,0
A,13,A_13,A_13_2,30,25,infant,0,2,0.531826336,0
A,13,A_13,A_13_2,30,26,parent,0,2,0.692142156,0
A,13,A_13,A_13_2,30,27,parent,0,2,0.767126624,0
A,13,A_13,A_13_2,30,28,parent,0,2,0.784848844,0
A,13,A_13,A_13_2,30,29,parent,0,2,0.570509462,0
A,13,A_13,A_13_2,30,30,infant,0,2,0.580264386,0
A,13,A_13,A_13_2,31,31,parent,0,1,0.810439916,0
A,13,A_13,A_13_2,32,32,parent,1,0,0.679044559,0
A,13,A_13,A_13_2,33,33,parent,0,1,0.494465428,0
A,13,A_13,A_13_2,34,36,infant,0,1,0.445815117,0
A,13,A_13,A_13_2,34,37,parent,2,0,0.352452474,0
A,13,A_13,A_13_2,35,39,infant,0,1,0.786244991,0
A,13,A_13,A_13_2,35,40,parent,0,0,0.255315731,0
A,13.5,A_13.5,A_13.5_1,1,1,parent,0,0,0.275629825,8.333333333
A,13.5,A_13.5,A_13.5_1,1,2,parent,0,0,0.365948082,8.333333333
A,13.5,A_13.5,A_13.5_1,3,5,infant,0,2,0.526695014,8.333333333
A,13.5,A_13.5,A_13.5_1,3,6,parent,0,0,0.189287845,8.333333333
A,13.5,A_13.5,A_13.5_1,3,7,infant,0,0,0.236257037,8.333333333
A,13.5,A_13.5,A_13.5_1,3,8,parent,0,0,0.169513732,8.333333333
A,13.5,A_13.5,A_13.5_1,3,9,parent,0,0,0.144015731,8.333333333
A,13.5,A_13.5,A_13.5_1,3,11,parent,0,0,0.153959593,8.333333333
A,13.5,A_13.5,A_13.5_1,3,12,infant,0,0,0.266106136,8.333333333
A,13.5,A_13.5,A_13.5_1,5,16,parent,0,0,0.344698083,8.333333333
A,13.5,A_13.5,A_13.5_1,5,17,parent,0,0,0.152077708,8.333333333
A,13.5,A_13.5,A_13.5_1,5,18,parent,0,0,0.153257306,8.333333333
A,13.5,A_13.5,A_13.5_1,6,21,infant,0,0,0.394576274,8.333333333
A,13.5,A_13.5,A_13.5_1,7,22,infant,0,1,0.246837737,8.333333333
A,13.5,A_13.5,A_13.5_1,9,24,parent,0,0,0.376616943,8.333333333
A,13.5,A_13.5,A_13.5_1,9,25,parent,0,1,0.399323777,8.333333333
A,13.5,A_13.5,A_13.5_1,10,26,infant,0,1,0.691780565,8.333333333
A,13.5,A_13.5,A_13.5_1,10,27,parent,0,0,0.431441608,8.333333333
A,13.5,A_13.5,A_13.5_1,10,28,infant,2,1,0.87212726,8.333333333
A,13.5,A_13.5,A_13.5_1,11,31,parent,0,1,0.357507027,8.333333333
A,13.5,A_13.5,A_13.5_1,12,33,infant,0,0,0.317608695,8.333333333
A,13.5,A_13.5,A_13.5_1,14,36,parent,0,2,0.753390109,8.333333333
A,13.5,A_13.5,A_13.5_1,15,37,infant,0,1,0.913416718,8.333333333
A,13.5,A_13.5,A_13.5_1,15,38,parent,0,2,0.472753495,8.333333333
A,13.5,A_13.5,A_13.5_1,15,39,infant,0,1,0.541054227,8.333333333
A,13.5,A_13.5,A_13.5_1,16,40,parent,0,2,0.46305497,8.333333333
A,13.5,A_13.5,A_13.5_1,17,41,parent,0,1,0.405627447,8.333333333
A,13.5,A_13.5,A_13.5_1,17,42,infant,1,0,0.550922126,8.333333333
A,13.5,A_13.5,A_13.5_1,17,43,parent,1,0,0.548121938,8.333333333
A,13.5,A_13.5,A_13.5_1,17,44,parent,1,0,0.359683289,8.333333333
A,13.5,A_13.5,A_13.5_2,18,1,parent,0,0,0.337156239,8.333333333
A,13.5,A_13.5,A_13.5_2,18,2,infant,0,0,0.676512369,8.333333333
A,13.5,A_13.5,A_13.5_2,18,3,parent,0,0,0.393395671,8.333333333
A,13.5,A_13.5,A_13.5_2,18,4,parent,0,0,0.219665589,8.333333333
A,13.5,A_13.5,A_13.5_2,18,5,parent,0,0,0.274112487,8.333333333
A,13.5,A_13.5,A_13.5_2,19,6,parent,0,0,0.400642231,8.333333333
A,13.5,A_13.5,A_13.5_2,19,8,parent,0,0,0.317373507,8.333333333
A,13.5,A_13.5,A_13.5_2,19,9,parent,0,0,0.286773755,8.333333333
A,13.5,A_13.5,A_13.5_2,19,10,infant,0,0,0.33517793,8.333333333
A,13.5,A_13.5,A_13.5_2,19,11,parent,0,0,0.373495757,8.333333333
A,13.5,A_13.5,A_13.5_2,19,12,parent,0,0,0.195896442,8.333333333
A,13.5,A_13.5,A_13.5_2,19,13,parent,0,0,0.305443938,8.333333333
A,13.5,A_13.5,A_13.5_2,19,14,parent,0,0,0.205945139,8.333333333
A,13.5,A_13.5,A_13.5_2,20,15,parent,0,1,0.144916834,8.333333333
A,13.5,A_13.5,A_13.5_2,21,16,parent,0,0,0.317363647,8.333333333
A,13.5,A_13.5,A_13.5_2,22,17,infant,0,0,0.368942068,8.333333333
A,13.5,A_13.5,A_13.5_2,22,20,parent,0,0,0.287090753,8.333333333
A,13.5,A_13.5,A_13.5_2,23,22,parent,0,0,0.183558487,8.333333333
A,13.5,A_13.5,A_13.5_2,23,23,parent,0,0,0.331993503,8.333333333
A,13.5,A_13.5,A_13.5_2,23,24,parent,0,0,0.367077912,8.333333333
A,13.5,A_13.5,A_13.5_2,23,25,parent,0,0,0.316626529,8.333333333
A,13.5,A_13.5,A_13.5_2,24,27,parent,0,2,0.594530502,8.333333333
A,13.5,A_13.5,A_13.5_2,24,28,parent,0,2,0.24828713,8.333333333
A,13.5,A_13.5,A_13.5_2,24,29,parent,0,2,0.250046059,8.333333333
A,13.5,A_13.5,A_13.5_2,24,30,parent,0,2,0.551154869,8.333333333
A,13.5,A_13.5,A_13.5_2,24,31,parent,0,2,0.367535562,8.333333333
A,13.5,A_13.5,A_13.5_2,24,32,parent,0,2,0.464637677,8.333333333
A,13.5,A_13.5,A_13.5_2,25,33,parent,0,2,0.471902359,8.333333333
A,13.5,A_13.5,A_13.5_2,26,35,infant,0,2,0.71815279,8.333333333
A,13.5,A_13.5,A_13.5_2,26,36,infant,0,2,0.685016466,8.333333333
A,13.5,A_13.5,A_13.5_2,28,38,infant,0,2,0.640192984,8.333333333
A,13.5,A_13.5,A_13.5_2,28,39,parent,0,1,0.317827391,8.333333333
A,13.5,A_13.5,A_13.5_2,28,40,parent,0,1,0.410532266,8.333333333
A,13.5,A_13.5,A_13.5_2,29,41,parent,0,1,0.293173092,8.333333333
A,13.5,A_13.5,A_13.5_2,29,42,parent,0,2,0.389436029,8.333333333
A,13.5,A_13.5,A_13.5_2,30,43,parent,0,1,0.46415369,8.333333333
A,13.5,A_13.5,A_13.5_2,31,44,parent,0,2,0.505887298,8.333333333
A,13.5,A_13.5,A_13.5_2,32,45,infant,0,4,0.4229602,8.333333333
A,13.5,A_13.5,A_13.5_2,32,46,infant,0,2,0.479438594,8.333333333
A,13.5,A_13.5,A_13.5_2,32,47,parent,0,2,0.449771998,8.333333333
A,13.5,A_13.5,A_13.5_2,32,48,parent,0,2,0.441735275,8.333333333
A,13.5,A_13.5,A_13.5_2,33,49,infant,0,1,0.255545521,8.333333333
A,14,A_14,A_14_1,1,1,infant,0,0,0.159707923,0
A,14,A_14,A_14_1,3,3,infant,0,1,0.225177324,0
A,14,A_14,A_14_1,4,4,infant,0,2,0.375666275,0
A,14,A_14,A_14_1,4,5,infant,1,1,0.385946002,0
A,14,A_14,A_14_1,5,6,infant,0,1,0.419207698,0
A,14,A_14,A_14_1,7,45,parent,0,1,0.533278589,0
A,14,A_14,A_14_2,8,1,infant,0,0,0.371848795,0
A,14,A_14,A_14_2,9,6,parent,1,1,0.571633015,0
A,14,A_14,A_14_2,9,7,infant,1,1,0.788080921,0
A,14,A_14,A_14_2,10,10,infant,0,1,0.265246217,0
A,14,A_14,A_14_2,10,11,infant,0,1,0.242435817,0
A,14,A_14,A_14_2,11,12,infant,0,0,0.457684647,0
A,14,A_14,A_14_2,11,13,parent,0,0,0.482166176,0
A,14,A_14,A_14_2,11,14,parent,0,0,0.51091745,0
A,14,A_14,A_14_2,11,15,parent,0,0,0.511475504,0
A,14,A_14,A_14_2,12,16,parent,0,0,0.385444015,0
A,14,A_14,A_14_2,14,20,parent,0,0,0.438865691,0
A,14,A_14,A_14_2,14,21,infant,0,0,0.532079624,0
A,14,A_14,A_14_2,14,22,parent,0,0,0.265016504,0
A,14,A_14,A_14_2,15,23,parent,0,0,0.539757194,0
A,14,A_14,A_14_2,16,24,infant,1,0,0.470114123,0
A,14,A_14,A_14_2,16,25,parent,0,0,0.310427249,0
A,14,A_14,A_14_2,16,26,infant,0,1,0.595285129,0
A,14,A_14,A_14_2,16,27,parent,0,1,0.586916514,0
A,14,A_14,A_14_2,16,29,parent,0,1,0.238274657,0
A,14,A_14,A_14_2,16,30,parent,0,1,0.281818596,0
A,14,A_14,A_14_2,16,33,parent,0,0,0.341600399,0
A,14,A_14,A_14_2,17,46,parent,1,0,0.704160557,0
A,14,A_14,A_14_2,17,47,parent,1,0,0.465363212,0
A,14,A_14,A_14_2,17,48,parent,0,0,0.56264049,0
A,14,A_14,A_14_2,18,50,parent,0,0,0.216776786,0
A,14,A_14,A_14_2,18,51,infant,0,0,0.222378958,0
A,14,A_14,A_14_2,18,52,parent,1,0,0.267425746,0
A,14,A_14,A_14_2,18,53,parent,1,0,0.291844989,0
A,14,A_14,A_14_2,18,54,parent,0,0,0.314871348,0
A,14,A_14,A_14_2,19,55,parent,1,0,0.347031901,0
A,14,A_14,A_14_2,21,57,infant,0,0,0.250395244,0
A,14,A_14,A_14_2,23,60,parent,0,0,0.191974622,0
A,14,A_14,A_14_2,23,61,infant,1,0,0.265603271,0
A,14,A_14,A_14_2,23,62,infant,0,0,0.33511822,0
A,14,A_14,A_14_2,23,63,infant,1,0,0.355516136,0
A,14,A_14,A_14_2,24,64,infant,0,1,1.033627697,0
A,14,A_14,A_14_2,24,65,parent,0,1,0.163360808,0
A,14,A_14,A_14_2,24,66,parent,0,2,0.505805127,0
A,14,A_14,A_14_2,24,67,parent,0,2,0.47889913,0
A,14,A_14,A_14_2,25,68,parent,0,1,0.205598327,0
A,14.5,A_14.5,A_14.5_1,1,2,parent,0,0,0.204971697,6.25
A,14.5,A_14.5,A_14.5_1,2,3,parent,0,1,0.467363049,6.25
A,14.5,A_14.5,A_14.5_1,2,4,parent,0,1,0.423397731,6.25
A,14.5,A_14.5,A_14.5_1,2,5,infant,0,1,0.572536353,6.25
A,14.5,A_14.5,A_14.5_1,2,6,infant,0,1,0.566180609,6.25
A,14.5,A_14.5,A_14.5_1,2,7,infant,0,1,0.577684057,6.25
A,14.5,A_14.5,A_14.5_1,2,8,infant,0,1,0.597344947,6.25
A,14.5,A_14.5,A_14.5_1,2,9,parent,0,0,0.691367747,6.25
A,14.5,A_14.5,A_14.5_1,2,10,infant,0,0,0.816580471,6.25
A,14.5,A_14.5,A_14.5_1,2,11,parent,0,1,0.810239776,6.25
A,14.5,A_14.5,A_14.5_1,2,12,infant,0,1,0.758186237,6.25
A,14.5,A_14.5,A_14.5_1,2,13,infant,0,1,0.843074965,6.25
A,14.5,A_14.5,A_14.5_1,2,15,infant,0,1,0.851084548,6.25
A,14.5,A_14.5,A_14.5_1,2,16,parent,0,1,0.551566956,6.25
A,14.5,A_14.5,A_14.5_1,3,17,infant,0,0,0.427885688,6.25
A,14.5,A_14.5,A_14.5_1,4,19,infant,0,0,0.570982205,6.25
A,14.5,A_14.5,A_14.5_1,4,20,parent,0,0,0.66142717,6.25
A,14.5,A_14.5,A_14.5_1,4,21,infant,0,0,0.518368994,6.25
A,14.5,A_14.5,A_14.5_1,4,22,infant,0,1,0.4562756,6.25
A,14.5,A_14.5,A_14.5_1,4,23,parent,0,2,0.632742813,6.25
A,14.5,A_14.5,A_14.5_1,4,24,parent,0,2,0.536210326,6.25
A,14.5,A_14.5,A_14.5_1,4,25,parent,0,1,0.731163766,6.25
A,14.5,A_14.5,A_14.5_1,4,26,parent,1,1,0.555873384,6.25
A,14.5,A_14.5,A_14.5_1,4,27,parent,0,1,0.630393155,6.25
A,14.5,A_14.5,A_14.5_1,4,30,parent,0,1,0.601658555,6.25
A,14.5,A_14.5,A_14.5_1,4,31,infant,0,1,0.468505608,6.25
A,14.5,A_14.5,A_14.5_1,4,32,infant,0,1,0.337924157,6.25
A,14.5,A_14.5,A_14.5_1,4,33,infant,0,1,0.257566465,6.25
A,14.5,A_14.5,A_14.5_1,4,34,parent,0,1,0.589342472,6.25
A,14.5,A_14.5,A_14.5_1,4,35,parent,0,1,0.419581755,6.25
A,14.5,A_14.5,A_14.5_1,4,36,infant,0,1,0.871855995,6.25
A,14.5,A_14.5,A_14.5_1,4,37,parent,0,1,0.777268515,6.25
A,14.5,A_14.5,A_14.5_1,4,39,infant,0,1,0.315466539,6.25
A,14.5,A_14.5,A_14.5_1,4,40,infant,0,1,0.248231944,6.25
A,14.5,A_14.5,A_14.5_1,4,41,parent,0,1,0.474051578,6.25
A,14.5,A_14.5,A_14.5_1,4,42,parent,0,1,0.526699043,6.25
A,14.5,A_14.5,A_14.5_1,4,43,infant,0,1,0.415968799,6.25
A,14.5,A_14.5,A_14.5_1,4,44,infant,0,1,0.380104345,6.25
A,14.5,A_14.5,A_14.5_1,4,45,parent,0,1,0.553742639,6.25
A,14.5,A_14.5,A_14.5_1,4,46,parent,0,0,0.226719664,6.25
A,14.5,A_14.5,A_14.5_1,4,47,infant,0,1,0.363581607,6.25
A,14.5,A_14.5,A_14.5_1,4,48,infant,0,1,0.671098944,6.25
A,14.5,A_14.5,A_14.5_1,4,51,infant,0,1,0.370956104,6.25
A,14.5,A_14.5,A_14.5_1,4,52,parent,0,1,0.490492219,6.25
A,14.5,A_14.5,A_14.5_1,4,53,parent,1,0,0.644825792,6.25
A,14.5,A_14.5,A_14.5_1,4,54,parent,0,1,0.339730491,6.25
A,14.5,A_14.5,A_14.5_1,4,55,infant,0,1,0.360693001,6.25
A,14.5,A_14.5,A_14.5_1,4,56,infant,0,1,0.702485406,6.25
A,14.5,A_14.5,A_14.5_1,4,57,parent,0,1,0.635315508,6.25
A,14.5,A_14.5,A_14.5_1,4,59,infant,0,1,0.457768966,6.25
A,14.5,A_14.5,A_14.5_1,4,60,parent,0,1,0.646678146,6.25
A,14.5,A_14.5,A_14.5_1,4,62,infant,0,1,0.836917826,6.25
A,14.5,A_14.5,A_14.5_1,4,63,parent,1,0,0.728951769,6.25
A,14.5,A_14.5,A_14.5_1,4,64,parent,1,0,0.523542679,6.25
A,14.5,A_14.5,A_14.5_1,4,65,parent,1,0,0.47263451,6.25
A,14.5,A_14.5,A_14.5_1,4,67,infant,0,0,0.576981518,6.25
A,14.5,A_14.5,A_14.5_1,4,68,parent,0,0,0.569317624,6.25
A,14.5,A_14.5,A_14.5_1,4,69,infant,0,0,0.548757453,6.25
A,14.5,A_14.5,A_14.5_1,4,70,infant,2,0,0.499517269,6.25
A,14.5,A_14.5,A_14.5_1,4,72,parent,0,0,0.82372378,6.25
A,14.5,A_14.5,A_14.5_1,4,73,parent,0,0,0.543792556,6.25
A,14.5,A_14.5,A_14.5_1,4,74,infant,0,0,0.527471021,6.25
A,14.5,A_14.5,A_14.5_1,4,75,parent,0,0,0.671994599,6.25
A,14.5,A_14.5,A_14.5_1,4,76,parent,0,0,0.671600652,6.25
A,14.5,A_14.5,A_14.5_1,4,77,parent,0,0,0.209234593,6.25
A,14.5,A_14.5,A_14.5_1,4,78,infant,6,1,0.391376029,6.25
A,14.5,A_14.5,A_14.5_1,4,79,infant,1,0,0.335025282,6.25
A,14.5,A_14.5,A_14.5_1,4,80,infant,1,0,0.289990585,6.25
A,14.5,A_14.5,A_14.5_1,4,81,infant,1,0,0.517724316,6.25
A,14.5,A_14.5,A_14.5_1,4,82,infant,1,0,0.584330473,6.25
A,14.5,A_14.5,A_14.5_1,4,83,infant,0,0,0.472833829,6.25
A,14.5,A_14.5,A_14.5_1,4,84,parent,0,0,0.245091337,6.25
A,14.5,A_14.5,A_14.5_1,4,85,infant,0,0,0.438134868,6.25
A,14.5,A_14.5,A_14.5_1,4,86,parent,0,0,0.48116708,6.25
A,14.5,A_14.5,A_14.5_1,4,87,parent,0,0,0.306256005,6.25
A,14.5,A_14.5,A_14.5_1,4,88,infant,0,1,0.375165247,6.25
A,14.5,A_14.5,A_14.5_1,4,89,infant,0,0,0.580133867,6.25
A,14.5,A_14.5,A_14.5_1,4,90,parent,0,0,0.417683762,6.25
A,14.5,A_14.5,A_14.5_1,4,91,infant,0,2,0.434372274,6.25
A,14.5,A_14.5,A_14.5_1,4,92,parent,0,2,0.357885912,6.25
A,14.5,A_14.5,A_14.5_1,5,93,parent,0,1,0.703675368,6.25
A,14.5,A_14.5,A_14.5_1,5,94,infant,2,1,0.614513144,6.25
A,14.5,A_14.5,A_14.5_1,5,95,infant,0,2,0.578024443,6.25
A,14.5,A_14.5,A_14.5_1,5,96,infant,0,1,0.384674342,6.25
A,14.5,A_14.5,A_14.5_1,5,97,parent,0,2,0.308295848,6.25
A,14.5,A_14.5,A_14.5_1,6,98,infant,0,0,0.456949237,6.25
A,14.5,A_14.5,A_14.5_1,6,99,infant,0,2,0.41484118,6.25
A,14.5,A_14.5,A_14.5_1,6,100,infant,0,2,0.351767196,6.25
A,14.5,A_14.5,A_14.5_1,6,101,infant,2,1,0.466522404,6.25
A,14.5,A_14.5,A_14.5_1,6,102,infant,0,1,0.347267629,6.25
A,14.5,A_14.5,A_14.5_1,6,103,infant,0,2,0.384243884,6.25
A,14.5,A_14.5,A_14.5_1,6,105,infant,0,1,0.296322953,6.25
A,14.5,A_14.5,A_14.5_1,6,106,parent,0,2,0.307553964,6.25
A,14.5,A_14.5,A_14.5_1,6,107,parent,0,1,0.277521154,6.25
A,14.5,A_14.5,A_14.5_1,7,108,parent,0,1,0.54984922,6.25
A,14.5,A_14.5,A_14.5_1,7,109,parent,0,1,0.381733358,6.25
A,14.5,A_14.5,A_14.5_1,7,110,infant,0,2,0.354052573,6.25
A,14.5,A_14.5,A_14.5_1,7,111,parent,0,2,0.353774771,6.25
A,14.5,A_14.5,A_14.5_1,7,114,infant,0,0,0.514707505,6.25
A,14.5,A_14.5,A_14.5_1,8,115,infant,0,0,0.385452258,6.25
A,14.5,A_14.5,A_14.5_1,9,116,infant,0,2,0.482447239,6.25
A,14.5,A_14.5,A_14.5_1,9,117,infant,0,2,0.574151936,6.25
A,14.5,A_14.5,A_14.5_1,9,118,parent,2,2,0.586422511,6.25
A,14.5,A_14.5,A_14.5_1,9,119,infant,0,5,0.523264226,6.25
A,14.5,A_14.5,A_14.5_1,9,120,infant,0,1,0.389962483,6.25
A,14.5,A_14.5,A_14.5_1,10,121,infant,0,1,0.439306105,6.25
A,14.5,A_14.5,A_14.5_2,11,1,infant,0,1,0.327709846,6.25
A,14.5,A_14.5,A_14.5_2,11,2,infant,0,2,0.462379181,6.25
A,14.5,A_14.5,A_14.5_2,11,4,parent,0,1,0.347164936,6.25
A,14.5,A_14.5,A_14.5_2,12,5,parent,0,0,0.25084496,6.25
A,14.5,A_14.5,A_14.5_2,12,6,parent,0,1,0.313409107,6.25
A,14.5,A_14.5,A_14.5_2,12,8,parent,0,1,0.167398221,6.25
A,14.5,A_14.5,A_14.5_2,12,9,parent,0,1,0.261447976,6.25
A,14.5,A_14.5,A_14.5_2,13,11,infant,0,1,0.532878988,6.25
A,14.5,A_14.5,A_14.5_2,13,12,parent,0,1,0.427255817,6.25
A,14.5,A_14.5,A_14.5_2,14,14,parent,0,1,0.409062333,6.25
A,14.5,A_14.5,A_14.5_2,14,15,parent,0,2,0.311712473,6.25
A,14.5,A_14.5,A_14.5_2,14,16,infant,0,0,0.331862097,6.25
A,14.5,A_14.5,A_14.5_2,14,17,infant,0,1,0.392674972,6.25
A,14.5,A_14.5,A_14.5_2,14,18,parent,0,1,0.369987799,6.25
A,14.5,A_14.5,A_14.5_2,14,19,infant,0,1,0.295012931,6.25
A,14.5,A_14.5,A_14.5_2,15,20,parent,0,1,0.192047728,6.25
A,14.5,A_14.5,A_14.5_2,16,21,infant,1,1,0.169218635,6.25
A,14.5,A_14.5,A_14.5_2,17,22,infant,0,2,0.313104885,6.25
A,14.5,A_14.5,A_14.5_2,18,23,parent,0,1,0.406542221,6.25
A,14.5,A_14.5,A_14.5_2,19,24,parent,1,1,0.306259352,6.25
A,14.5,A_14.5,A_14.5_2,20,25,infant,0,2,0.269410907,6.25
A,14.5,A_14.5,A_14.5_2,20,26,infant,0,1,0.50249472,6.25
A,14.5,A_14.5,A_14.5_2,20,27,infant,0,2,0.248155013,6.25
A,14.5,A_14.5,A_14.5_2,21,28,parent,0,2,0.441394833,6.25
A,14.5,A_14.5,A_14.5_2,21,31,infant,0,0,0.305557205,6.25
A,14.5,A_14.5,A_14.5_2,21,32,parent,0,2,0.326286464,6.25
A,14.5,A_14.5,A_14.5_2,21,33,parent,0,1,0.405626409,6.25
A,14.5,A_14.5,A_14.5_2,21,34,infant,0,2,0.409250923,6.25
A,14.5,A_14.5,A_14.5_2,21,35,infant,0,1,0.235240179,6.25
A,14.5,A_14.5,A_14.5_2,21,36,infant,0,1,0.2659153,6.25
A,14.5,A_14.5,A_14.5_2,22,37,parent,0,1,0.631261736,6.25
A,14.5,A_14.5,A_14.5_2,22,38,parent,0,1,0.47673742,6.25
A,14.5,A_14.5,A_14.5_2,22,39,parent,0,1,0.631160633,6.25
A,14.5,A_14.5,A_14.5_2,22,40,parent,0,0,0.486366177,6.25
A,14.5,A_14.5,A_14.5_2,22,42,parent,0,0,0.431490875,6.25
A,14.5,A_14.5,A_14.5_2,22,43,infant,0,0,0.510160273,6.25
A,14.5,A_14.5,A_14.5_2,22,44,parent,0,0,0.458320772,6.25
A,14.5,A_14.5,A_14.5_2,22,45,infant,0,0,0.214926706,6.25
A,14.5,A_14.5,A_14.5_2,23,46,infant,0,0,0.154287792,6.25
A,15,A_15,A_15_1,1,1,infant,0,1,0.400635908,76.92307692
A,15,A_15,A_15_1,1,2,parent,0,0,0.288009787,76.92307692
